date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19740130,1974,74001,USSR,SEMI KAZAKH,UGS,49.9,78,4.6,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19740227,1974,74003,USA,NTS,UGS,37.104,-116.053,5.8,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,LATIR,SHAFT
19740228,1974,74054,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SOVIET NUCLEAR STUDY,NA,TUNNEL
19740314,1974,74045,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,HULSEA,SHAFT
19740412,1974,74046,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,SAPELLO,SHAFT
19740416,1974,74005,USSR,SEMI KAZAKH,DOE,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19740423,1974,74047,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PORTRERO,SHAFT
19740501,1974,74048,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PLOMO,SHAFT
19740508,1974,74049,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,JIB,SHAFT
19740516,1974,74006,USSR,SEMI KAZAKH,UGS,49.743,78.15,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19740518,1974,74007,INDIA,POKHRAN,UGS,26.9,71.7,5,0,0,0,20,PEACEFUL NUCLEAR EXPLOSION,NA,SHAFT
19740522,1974,74008,USA,NTS,ISC,37.06,-116.11,4.6,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,GROVE,SHAFT
19740523,1974,74009,UK,NTS,UGS,37.1,-116.1,4.8,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,FALLON,SHAFT
19740531,1974,74010,USSR,SEMI KAZAKH,UGS,49.952,78.844,5.9,0,0,20,150,PEACEFUL NUCLEAR EXPLOSION,NA,SHAFT
19740606,1974,74011,USA,NTS,ISC,36.96,-116.02,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19740616,1974,74012,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CAPRICORNE,BALLOON
19740617,1974,74013,CHINA,LOP NOR,DOE,39.5,89.4,4.6,4.3,0,200,1000,WEAPONS DEVELOPMENT PROGRAM,NA,ATMOSPHERE
19740619,1974,74014,USA,NTS,UGS,37.2,-116.2,5,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MING BLADE,TUNNEL
19740625,1974,74015,USSR,SEMI KAZAKH,UGS,49.889,78.115,4.7,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19740701,1974,74055,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,US/FRANCE NUCLEAR SAFETY TESTING,BELIER,TOWER
19740707,1974,74016,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,1000,WEAPONS DEVELOPMENT PROGRAM,GEMEAUX,BALLOON
19740708,1974,74017,USSR,BASHKIR RUSS,UGS,53.8,55.2,0,0,0,10,10,PEACEFUL NUCLEAR EXPLOSION,KAMA 1,SHAFT
19740710,1974,74018,USSR,SEMI KAZAKH,UGS,49.789,78.139,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19740710,1974,74019,USA,NTS,UGS,37.068,-116.032,5.7,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,ESCAEOSA,SHAFT
19740717,1974,74020,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CENTAURE,BALLOON
19740718,1974,74021,USA,NTS,ISC,37.09,-116.05,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CRESTLAKE T/B,SHAFT
19740725,1974,74023,FRANCE,WSW MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MAQUIS,AIRDROP
19740728,1974,74056,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,US/FRANCE NUCLEAR SAFETY TESTING,PERSEE,TOWER
19740729,1974,74059,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19740814,1974,74024,USA,NTS,UGS,37.023,-116.036,4.6,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PUYE,SHAFT
19740814,1974,74025,USSR,TYUMEN RUSS,UGS,68.913,75.899,5.5,0,0,7.6,7.6,PEACEFUL NUCLEAR EXPLOSION,GORIZONT,SHAFT
19740815,1974,74026,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,200,WEAPONS DEVELOPMENT PROGRAM,SCORPION,BALLOON
19740824,1974,74044,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TAUREAU,BALLOON
19740829,1974,74028,USSR,NZ RUSS,UGS,73.366,55.094,6.4,5,0,0.001,1500,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19740829,1974,74029,USSR,KOMI RUSS,UGS,67.233,62.119,5.2,0,0,7.6,7.6,PEACEFUL NUCLEAR EXPLOSION,GORIZONT,SHAFT
19740830,1974,74030,USA,NTS,UGS,37.15,-116.083,5.8,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,PORTMANTEAU,SHAFT
19740913,1974,74031,USSR,SEMI KAZAKH,UGS,49.82,78.091,5.2,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19740914,1974,74032,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,1000,WEAPONS DEVELOPMENT PROGRAM,VERSEAU,BALLOON
19740925,1974,74033,USA,NTS,ISC,36.99,-115.89,4.4,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PRATT,SHAFT
19740926,1974,74034,USA,NTS,UGS,37.133,-116.068,5.6,4.2,0,20,200,WEAPONS DEVELOPMENT PROGRAM,STANYAN,SHAFT
19740926,1974,74050,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TRUMBULL,SHAFT
19741002,1974,74057,USSR,JAKUTS RUSS,MTM,0,0,0,0,0,1.7,1.7,PEACEFUL NUCLEAR EXPLOSION,KRISTALL,SHAFT
19741016,1974,74035,USSR,SEMI KAZAKH,UGS,49.972,78.96,5.5,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,SHAFT
19741017,1974,74051,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ESTACA,SHAFT
19741028,1974,74036,USA,NTS,DOE,37,-116,0,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,HYBLA FAIR,TUNNEL
19741102,1974,74037,USSR,NZ RUSS,UGS,70.817,54.063,6.7,5.3,0,1500,10000,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19741102,1974,74052,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TEMESCAL,SHAFT
19741126,1974,74053,USA,NTS,DOE,37,-116,0,0,0,0,20,US/FRANCE NUCLEAR SAFETY TESTING,PUDDLE,SHAFT
19741128,1974,74058,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19741207,1974,74039,USSR,SEMI KAZAKH,UGS,49.908,77.648,4.7,0,0,1.7,1.7,PEACEFUL NUCLEAR EXPLOSION,LAZURIT,SHAFT
19741216,1974,74040,USSR,SEMI KAZAKH,UGS,49.755,78.064,5,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19741216,1974,74041,USSR,SEMI KAZAKH,UGS,49.824,78.117,4.8,0,0,3.8,3.8,PEACEFUL NUCLEAR EXPLOSION,NA,TUNNEL
19741216,1974,74042,USA,NTS,ISC,37.11,-116.32,4.3,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,KEEL,SHAFT
19741227,1974,74043,USSR,SEMI KAZAKH,UGS,49.96,79.046,5.6,4.7,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19750206,1975,75036,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PORTOLA,SHAFT
19750206,1975,75037,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TELEME,SHAFT
19750219,1975,75038,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,BILGE,SHAFT
19750220,1975,75001,USSR,SEMI KAZAKH,ISC,49.76,78.09,5.7,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19750220,1975,75041,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19750228,1975,75002,USA,NTS,ISC,37.11,-116.06,5.7,0,0.713,20,200,WEAPONS DEVELOPMENT PROGRAM,TOPGALLANT,SHAFT
19750307,1975,75003,USA,NTS,ISC,37.13,-116.08,5.6,0,0.6,20,200,WEAPONS DEVELOPMENT PROGRAM,CABRILLO,SHAFT
19750311,1975,75004,USSR,SEMI KAZAKH,ISC,49.76,78.23,5.4,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19750405,1975,75005,USA,NTS,ISC,37.18,-116.21,4.8,0,0.305,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,DINING CAR,TUNNEL
19750424,1975,75006,USA,NTS,ISC,37.11,-116.08,4.5,0,0.412,20,200,WEAPONS DEVELOPMENT PROGRAM,EDAM,SHAFT
19750425,1975,75007,USSR,AZGIR KAZAKH,ISC,48.1,47.2,4.7,0,0,0.35,0.35,PEACEFUL NUCLEAR EXPLOSION,NA,SHAFT
19750427,1975,75008,USSR,SEMI KAZAKH,ISC,49.94,79.02,5.6,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19750430,1975,75009,USA,NTS,ISC,37.11,-116.03,5,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,OBAR,SHAFT
19750514,1975,75010,USA,NTS,ISC,37.22,-116.47,0,0,0.765,200,1000,WEAPONS DEVELOPMENT PROGRAM,TYEO,SHAFT
19750603,1975,75011,USA,NTS,ISC,37.33,-116.52,5.9,0,0.732,20,200,WEAPONS DEVELOPMENT PROGRAM,STILTON,SHAFT
19750603,1975,75012,USA,NTS,ISC,37.09,-116.03,5.9,0,0.637,20,200,WEAPONS DEVELOPMENT PROGRAM,MIZZEU,SHAFT
19750605,1975,75013,FRANCE,FANGATAUFA,WTN,-15.45,-140.5,4.8,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,ACHILLE,SHAFT
19750608,1975,75014,USSR,SEMI KAZAKH,ISC,49.75,78.08,5.5,0,0,0.001,20,PEACEFUL NUCLEAR EXPLOSION,NA,TUNNEL
19750611,1975,75039,USA,NTS,DOE,37,-116,0,0,0,0,20,US/FRANCE NUCLEAR SAFETY TESTING,ALVISO,SHAFT
19750618,1975,75040,USA,NTS,DOE,37,-116,0,0,0,0,20,US/FRANCE NUCLEAR SAFETY TESTING,FUTTOCK,SHAFT
19750619,1975,75015,USA,NTS,ISC,37.35,-116.32,5.9,0,0.912,200,1000,WEAPONS DEVELOPMENT PROGRAM,MAST,SHAFT
19750626,1975,75016,USA,NTS,ISC,37.27,-116.37,0,0,1.311,200,1000,WEAPONS DEVELOPMENT PROGRAM,CAMEMBERT,SHAFT
19750630,1975,75017,USSR,SEMI KAZAKH,ISC,49.98,78.92,5,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19750715,1975,75042,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19750807,1975,75018,USSR,SEMI KAZAKH,ISC,49.83,78.23,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19750812,1975,75043,USSR,JAKUTS RUSS,MTM,0,0,0,0,0,7.6,7.6,PEACEFUL NUCLEAR EXPLOSION,GORIZONT,SHAFT
19750823,1975,75019,USSR,NZ RUSS,ISC,73.34,54.5,6.3,0,0,0.001,1500,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19750906,1975,75020,USA,NTS,ISC,37.02,-116.03,4.6,0,0.417,0,20,WEAPONS DEVELOPMENT PROGRAM,MARSH,SHAFT
19750929,1975,75021,USSR,KRASNO RUSS,ISC,69.6,90.46,4.8,0,0,7.6,7.6,PEACEFUL NUCLEAR EXPLOSION,GORIZONT,SHAFT
19751005,1975,75022,USSR,SEMI KAZAKH,HFS,55.8,75.1,4.6,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19751018,1975,75023,USSR,NZ RUSS,ISC,70.84,53.53,6.7,5.1,0,150,1500,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19751018,1975,75044,USSR,NZ RUSS,MTM,73,55,0,0,0,150,1500,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19751021,1975,75024,USSR,NZ RUSS,ISC,73.32,54.93,6.6,0,0,20,1500,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19751024,1975,75025,USA,NTS,ISC,37.22,-116.18,4.7,0,0.348,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,HUSCY PUP,TUNNEL
19751027,1975,75026,CHINA,LOP NOR,ISC,41.43,88.4,5,0,0,0,10,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19751028,1975,75027,USA,NTS,ISC,37.28,-116.41,6.4,5.4,1.265,200,1000,WEAPONS DEVELOPMENT PROGRAM,KASSERI,SHAFT
19751029,1975,75028,USSR,SEMI KAZAKH,ISC,49.92,78.91,5.8,6,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19751118,1975,75029,USA,NTS,ISC,36.99,-116.04,4.4,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,DECK,SHAFT
19751120,1975,75030,USA,NTS,ISC,37.22,-116.37,6,0,0.817,200,1000,WEAPONS DEVELOPMENT PROGRAM,INLET,SHAFT
19751126,1975,75031,FRANCE,FANGATAUFA,WTN,-22,-139,4.9,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,HECTOR,SHAFT
19751126,1975,75032,USA,NTS,ISC,37.12,-116.02,5,0,0.32,0,20,WEAPONS DEVELOPMENT PROGRAM,LEYDEN,SHAFT
19751213,1975,75033,USSR,SEMI KAZAKH,ISC,49.81,78.24,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19751220,1975,75034,USA,NTS,ISC,37.12,-116.06,5.7,4,0.716,20,200,WEAPONS DEVELOPMENT PROGRAM,CHIBERTA,SHAFT
19751225,1975,75035,USSR,SEMI KAZAKH,ISC,50.02,78.86,5.7,5.2,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760103,1976,76001,USA,NTS,ISC,37.3,-116.33,6.2,5.5,1.451,200,1000,WEAPONS DEVELOPMENT PROGRAM,MUENSTER,SHAFT
19760115,1976,76002,USSR,SEMI KAZAKH,ISC,49.8,78.25,5.2,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760123,1976,76003,CHINA,LOP NOR,DOE,41.5,89,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,ATMOSPHERE
19760204,1976,76004,USA,NTS,ISC,37.07,-116.03,5.6,0,0.64,20,200,WEAPONS DEVELOPMENT PROGRAM,KEELSON,SHAFT
19760204,1976,76005,USA,NTS,ISC,37.11,-116.04,5.6,0,0.655,20,200,WEAPONS DEVELOPMENT PROGRAM,ESROM,SHAFT
19760212,1976,76006,USA,NTS,UGS,37.271,-116.488,6.3,5.5,1.219,200,1000,WEAPONS DEVELOPMENT PROGRAM,FONTINA,SHAFT
19760214,1976,76007,USA,NTS,ISC,37.24,-116.42,5.8,0,1.167,200,500,WEAPONS DEVELOPMENT PROGRAM,CHESHIRE,SHAFT
19760226,1976,76042,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,SHALLOWS,SHAFT
19760309,1976,76008,USA,NTS,ISC,37.31,-116.36,5.8,0,0.869,200,500,WEAPONS DEVELOPMENT PROGRAM,ESTUARY,SHAFT
19760314,1976,76009,USA,NTS,ISC,37.31,-116.47,6.2,5.3,1.237,500,1000,WEAPONS DEVELOPMENT PROGRAM,COLBY,SHAFT
19760317,1976,76010,USA,NTS,ISC,37.26,-116.31,6,4.5,0.879,200,500,WEAPONS DEVELOPMENT PROGRAM,POOL,SHAFT
19760317,1976,76011,USA,NTS,ISC,37.11,-116.05,5.8,4.2,0.78,200,500,WEAPONS DEVELOPMENT PROGRAM,STRAIT,SHAFT
19760317,1976,76047,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760329,1976,76049,USSR,AZGIR KAZAKH,MTM,48,47,0,0,0,0,10,PEACEFUL NUCLEAR EXPLOSION,NA,SHAFT
19760403,1976,76012,FRANCE,MURUROA,HFS,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,PATROCOLE,SHAFT
19760410,1976,76048,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760421,1976,76013,USSR,SEMI KAZAKH,ISC,49.84,78.18,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760421,1976,76014,USSR,SEMI KAZAKH,ISC,49.89,78.83,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760512,1976,76015,USA,NTS,ISC,37.19,-116.25,4.7,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MIGHTY EPIC,TUNNEL
19760519,1976,76016,USSR,SEMI KAZAKH,ISC,49.84,77.97,5,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760520,1976,76043,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,RIVOLI,SHAFT
19760609,1976,76017,USSR,SEMI KAZAKH,ISC,49.98,79.07,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760704,1976,76018,USSR,SEMI KAZAKH,ISC,49.85,78.97,5.8,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760711,1976,76019,FRANCE,MURUROA,ISC,-22.1,-138.7,5,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MENELAS,SHAFT
19760722,1976,76021,FRANCE,MURUROA,HFS,-22,-139,0,0,0,0,0,US/FRANCE NUCLEAR SAFETY TESTING,CALYPSO,SHAFT
19760723,1976,76020,USSR,SEMI KAZAKH,ISC,49.8,78.08,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19760727,1976,76022,USA,NTS,ISC,37.07,-116.04,5.3,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,BILLET,SHAFT
19760729,1976,76023,USSR,AZGIR KAZAKH,ISC,47.81,48.1,5.9,4.4,0,58,58,PEACEFUL NUCLEAR EXPLOSION,NA,SHAFT
19760804,1976,76024,USSR,SEMI KAZAKH,HFS,49.9,77.7,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760826,1976,76025,UK,NTS,ISC,37.13,-116.08,5.3,4.2,0,20,150,WEAPONS DEVELOPMENT PROGRAM,BANON,SHAFT
19760828,1976,76026,USSR,SEMI KAZAKH,ISC,49.95,78.98,5.8,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19760926,1976,76027,CHINA,LOP NOR,DOE,41.5,89,0,0,0,20,200,WEAPONS DEVELOPMENT PROGRAM,NA,ATMOSPHERE
19760929,1976,76028,USSR,NZ RUSS,ISC,73.41,54.5,5.8,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19761006,1976,76044,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,GOUDA,SHAFT
19761017,1976,76029,CHINA,LOP NOR,ISC,41.64,88.21,4.9,0,0,10,20,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19761020,1976,76030,USSR,NZ RUSS,ISC,73.4,54.47,5.1,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19761030,1976,76031,USSR,SEMI KAZAKH,ISC,49.98,78.2,4.9,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19761030,1976,76050,FRANCE,MURUROA,SPA,-22,-138,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,ULYSSE A,SHAFT
19761105,1976,76032,USSR,JAKUTS RUSS,ISC,61.52,112.73,5.3,0,0,15,15,PEACEFUL NUCLEAR EXPLOSION,OKA,SHAFT
19761110,1976,76045,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,SPRIT,SHAFT
19761117,1976,76033,CHINA,LOP NOR,ISC,40.78,89.66,4.6,0,0,2000,8000,WEAPONS DEVELOPMENT PROGRAM,NA,AIRDROP
19761123,1976,76034,USSR,SEMI KAZAKH,ISC,49.97,79.01,5.8,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19761123,1976,76035,USA,NTS,ISC,37.13,-116.08,0,0,0.317,0,20,WEAPONS DEVELOPMENT PROGRAM,CHEVRE,SHAFT
19761205,1976,76037,FRANCE,MURUROA,HFS,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,ASTYANAX,SHAFT
19761207,1976,76036,USSR,SEMI KAZAKH,ISC,49.87,78.89,5.9,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19761207,1976,76051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19761208,1976,76038,USA,NTS,ISC,37.08,-116,4.9,0,0.427,0,20,WEAPONS DEVELOPMENT PROGRAM,REDMUD,SHAFT
19761221,1976,76039,USA,NTS,ISC,37.12,-116.07,0,0,0.331,0,20,WEAPONS DEVELOPMENT PROGRAM,ASIAGO,SHAFT
19761221,1976,76046,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,SUTTER,SHAFT
19761228,1976,76040,USA,NTS,ISC,37.1,-116.04,5.5,0,0.64,20,150,WEAPONS DEVELOPMENT PROGRAM,RUDDER,SHAFT
19761230,1976,76041,USSR,SEMI KAZAKH,ISC,49.8,78.15,5.2,4.2,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19770216,1977,77038,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,COVE/OARLOCK,SHAFT
19770219,1977,77001,FRANCE,MURUROA,ISC,-22.14,-138.72,5.2,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ULYSSE B,SHAFT
19770308,1977,77039,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,DOFINO/-LAWTON,SHAFT
19770319,1977,77002,FRANCE,MURUROA,ISC,-21.89,-138.96,5.8,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,NESTOR,SHAFT
19770329,1977,77003,USSR,SEMI KAZAKH,ISC,49.79,78.15,5.4,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19770329,1977,77046,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19770402,1977,77047,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,OEDIPE,SHAFT
19770405,1977,77004,USA,NTS,UGS,37.12,-116.062,5.6,5.3,0.69,20,150,WEAPONS DEVELOPMENT PROGRAM,MARSILLY,SHAFT
19770425,1977,77005,USSR,SEMI KAZAKH,ISC,49.85,78.16,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19770427,1977,77006,USA,NTS,ISC,37.09,-116.03,5.4,4.2,0.594,20,150,WEAPONS DEVELOPMENT PROGRAM,BULKHEAD,SHAFT
19770525,1977,77007,USA,NTS,ISC,37.1,-116.06,5.3,0,0.564,20,150,WEAPONS DEVELOPMENT PROGRAM,CREWLINE,SHAFT
19770529,1977,77008,USSR,SEMI KAZAKH,ISC,49.86,78.84,5.8,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19770602,1977,77040,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,FOREFOOT,SHAFT
19770628,1977,77048,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,US/FRANCE NUCLEAR SAFETY TESTING,ANDROMAQUE,SHAFT
19770629,1977,77009,USSR,SEMI KAZAKH,ISC,49.96,78.91,5.3,5.2,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19770706,1977,77010,FRANCE,MURUROA,ISC,-22.4,-139,5.2,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,AJAX,SHAFT
19770712,1977,77049,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,US/FRANCE NUCLEAR SAFETY TESTING,CLYTEMNESTRE,SHAFT
19770726,1977,77011,USSR,KRASNO RUSS,ISC,69.54,90.51,5,0,0,15,15,PEACEFUL NUCLEAR EXPLOSION,METEORIT,SHAFT
19770728,1977,77041,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CARNELIAN,SHAFT
19770730,1977,77012,USSR,SEMI KAZAKH,ISC,49.73,78.09,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19770804,1977,77013,USA,NTS,ISC,37.09,-116.01,5,5.7,0.518,20,150,WEAPONS DEVELOPMENT PROGRAM,STRAKE,SHAFT
19770811,1977,77014,USSR,CHITA RUSS,ISC,50.95,110.78,5.2,0,0,8.5,8.5,PEACEFUL NUCLEAR EXPLOSION,METEORIT,SHAFT
19770816,1977,77042,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,FLOTOST,SHAFT
19770816,1977,77043,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,GRUYERE/-G,SHAFT
19770817,1977,77015,USSR,SEMI KAZAKH,ISC,49.82,78.14,5,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19770819,1977,77016,USA,NTS,ISC,37.11,-116.05,5.6,0,0.701,20,150,WEAPONS DEVELOPMENT PROGRAM,SCANTLING,SHAFT
19770819,1977,77044,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,SCUPPER,SHAFT
19770821,1977,77017,USSR,KRASNO RUSS,ISC,64.13,99.62,5,0,0,8.5,8.5,PEACEFUL NUCLEAR EXPLOSION,METEORIT,SHAFT
